Store,Date,PredictedSales
619,2015-09-10,3568.287
619,2015-09-11,3746.7048
619,2015-09-12,4214.394
619,2015-09-13,2575.931
619,2015-09-14,6702.395
619,2015-09-15,6702.395
619,2015-09-16,5768.286
619,2015-09-17,5041.343
619,2015-09-18,4990.119
619,2015-09-19,5310.58
619,2015-09-20,2920.389
619,2015-09-21,4127.048
619,2015-09-22,4127.048
619,2015-09-23,3907.5203
619,2015-09-24,3419.2988
619,2015-09-25,3627.4207
619,2015-09-26,4185.343
619,2015-09-27,2603.3315
619,2015-09-28,6570.4644
619,2015-09-29,6570.4644
619,2015-09-30,6826.3716
619,2015-10-01,5381.44
619,2015-10-02,5799.1353
619,2015-10-03,3349.245
619,2015-10-04,3592.2542
619,2015-10-05,6691.8438
619,2015-10-06,6691.8438
619,2015-10-07,5675.6284
619,2015-10-08,5047.763
619,2015-10-09,4995.228
619,2015-10-10,5538.523
619,2015-10-11,2755.711
619,2015-10-12,4356.231
619,2015-10-13,4356.231
619,2015-10-14,4001.4436
619,2015-10-15,3667.4407
619,2015-10-16,3839.1128
619,2015-10-17,4389.18
619,2015-10-18,2625.647
619,2015-10-19,6425.5166
619,2015-10-20,6425.5166
619,2015-10-21,5298.4985
619,2015-10-22,4623.7256
619,2015-10-23,4925.494
620,2015-08-01,9451.963
620,2015-08-02,8916.901
620,2015-08-03,10723.706
620,2015-08-04,10723.706
620,2015-08-05,8732.975
620,2015-08-06,8130.286
620,2015-08-07,8391.614
620,2015-08-08,9321.197
620,2015-08-09,9076.641
620,2015-08-10,8051.0947
620,2015-08-11,8051.0947
620,2015-08-12,6860.9766
620,2015-08-13,6880.1846
620,2015-08-14,7191.296
620,2015-08-15,8517.533
620,2015-08-16,8840.085
620,2015-08-17,10853.747
620,2015-08-18,10853.747
620,2015-08-19,8896.935
620,2015-08-20,8238.279
620,2015-08-21,8349.579
620,2015-08-22,9476.967
620,2015-08-23,9187.896
620,2015-08-24,7937.7554
620,2015-08-25,7937.7554
620,2015-08-26,6553.246
620,2015-08-27,6798.2686
620,2015-08-28,7116.2554
620,2015-08-29,9104.657
620,2015-08-30,9351.541
620,2015-08-31,9703.038
620,2015-09-01,11463.609
620,2015-09-02,8828.813
620,2015-09-03,8354.5
620,2015-09-04,8346.358
620,2015-09-05,9552.1875
620,2015-09-06,9114.123
620,2015-09-07,7620.5635
620,2015-09-08,7620.5635
620,2015-09-09,6686.983
620,2015-09-10,6770.992
620,2015-09-11,7011.5796
620,2015-09-12,8217.405
620,2015-09-13,8952.11
620,2015-09-14,10992.775
620,2015-09-15,10992.775
620,2015-09-16,8602.278
620,2015-09-17,8482.304
620,2015-09-18,8478.443
620,2015-09-19,9719.286
620,2015-09-20,9111.137
620,2015-09-21,7128.6675
620,2015-09-22,7128.6675
620,2015-09-23,6155.322
620,2015-09-24,6245.878
620,2015-09-25,6788.262
620,2015-09-26,8094.8223
620,2015-09-27,8970.652
620,2015-09-28,11081.747
620,2015-09-29,11081.747
620,2015-09-30,10963.305
620,2015-10-01,7989.498
620,2015-10-02,9028.966
620,2015-10-03,7266.1265
620,2015-10-04,10190.003
620,2015-10-05,10384.243
620,2015-10-06,10384.243
620,2015-10-07,8469.57
620,2015-10-08,8189.979
620,2015-10-09,8310.294
620,2015-10-10,9652.041
620,2015-10-11,9277.813
620,2015-10-12,7583.5913
620,2015-10-13,7583.5913
620,2015-10-14,6409.4873
620,2015-10-15,6697.163
620,2015-10-16,6908.0923
620,2015-10-17,8248.269
620,2015-10-18,8841.501
620,2015-10-19,9858.914
620,2015-10-20,9858.914
620,2015-10-21,7774.4546
620,2015-10-22,7792.6504
620,2015-10-23,8074.06
621,2015-08-01,6367.7563
621,2015-08-02,5296.2686
621,2015-08-03,7655.6714
621,2015-08-04,7655.6714
621,2015-08-05,6876.439
621,2015-08-06,5639.3633
621,2015-08-07,5573.986
621,2015-08-08,5766.0522
621,2015-08-09,5208.849
621,2015-08-10,4511.5654
621,2015-08-11,4511.5654
621,2015-08-12,4316.2197
621,2015-08-13,4048.4893
621,2015-08-14,4075.3877
621,2015-08-15,4745.1743
621,2015-08-16,4911.3657
621,2015-08-17,7366.7217
621,2015-08-18,7366.7217
621,2015-08-19,6384.072
621,2015-08-20,5764.449
621,2015-08-21,5413.9927
621,2015-08-22,5849.447
621,2015-08-23,5341.4023
621,2015-08-24,4564.0186
621,2015-08-25,4564.0186
621,2015-08-26,4118.298
621,2015-08-27,4028.2793
621,2015-08-28,4241.667
621,2015-08-29,5898.2007
621,2015-08-30,5651.8174
621,2015-08-31,6417.044
621,2015-09-01,7977.804
621,2015-09-02,6596.5293
621,2015-09-03,6242.7266
621,2015-09-04,5604.7114
621,2015-09-05,6270.547
621,2015-09-06,5466.313
621,2015-09-07,4352.4663
621,2015-09-08,4352.4663
621,2015-09-09,3958.1013
621,2015-09-10,3999.454
621,2015-09-11,4071.2568
621,2015-09-12,4737.0923
621,2015-09-13,4940.3477
621,2015-09-14,7569.3467
621,2015-09-15,7569.3467
621,2015-09-16,6335.1777
621,2015-09-17,5771.162
621,2015-09-18,5434.966
621,2015-09-19,5880.268
621,2015-09-20,5399.1567
621,2015-09-21,3796.453
621,2015-09-22,3796.453
621,2015-09-23,4287.3936
621,2015-09-24,3971.2483
621,2015-09-25,4073.0073
621,2015-09-26,4747.392
621,2015-09-27,5239.0786
621,2015-09-28,6882.0864
621,2015-09-29,6882.0864
621,2015-09-30,7153.4053
621,2015-10-01,6166.125
621,2015-10-02,6470.1455
621,2015-10-03,4283.0146
621,2015-10-04,6225.824
621,2015-10-05,7071.3794
621,2015-10-06,7071.3794
621,2015-10-07,6291.3613
621,2015-10-08,5478.4697
621,2015-10-09,5431.9946
621,2015-10-10,6161.8154
621,2015-10-11,5767.3965
621,2015-10-12,4410.283
621,2015-10-13,4410.283
621,2015-10-14,4617.914
621,2015-10-15,4256.363
621,2015-10-16,4145.1514
621,2015-10-17,4765.8916
621,2015-10-18,5068.402
621,2015-10-19,6430.826
621,2015-10-20,6430.826
621,2015-10-21,5617.7363
621,2015-10-22,4879.431
621,2015-10-23,5043.572
622,2015-08-01,6447.2056
622,2015-08-02,4221.312
622,2015-08-03,7111.453
622,2015-08-04,7111.453
622,2015-08-05,5859.2407
622,2015-08-06,5269.06
622,2015-08-07,5325.0083
622,2015-08-08,6133.5674
622,2015-08-09,4187.074
622,2015-08-10,4603.259
622,2015-08-11,4603.259
622,2015-08-12,4067.6794
622,2015-08-13,4099.401
622,2015-08-14,4247.6265
622,2015-08-15,5452.838
622,2015-08-16,4134.3633
622,2015-08-17,7215.485
622,2015-08-18,7215.485
622,2015-08-19,6164.247
622,2015-08-20,5569.318
622,2015-08-21,5426.5967
622,2015-08-22,6442.1035
622,2015-08-23,4590.8237
622,2015-08-24,4627.5786
622,2015-08-25,4627.5786
622,2015-08-26,3940.3052
622,2015-08-27,4147.82
622,2015-08-28,4204.354
622,2015-08-29,6342.7417
622,2015-08-30,4934.466
622,2015-08-31,6404.522
622,2015-09-01,7959.3994
622,2015-09-02,6259.108
622,2015-09-03,5784.679
622,2015-09-04,5425.1953
622,2015-09-05,6547.5576
622,2015-09-06,4363.2695
622,2015-09-07,4134.799
622,2015-09-08,4134.799
622,2015-09-09,3821.857
622,2015-09-10,3904.8516
622,2015-09-11,4011.5608
622,2015-09-12,5133.921
622,2015-09-13,4122.3994
622,2015-09-14,6941.728
622,2015-09-15,6941.728
622,2015-09-16,5463.7095
622,2015-09-17,5297.6035
622,2015-09-18,5156.0635
622,2015-09-19,6189.8525
622,2015-09-20,4253.1562
622,2015-09-21,3601.4092
622,2015-09-22,3601.4092
622,2015-09-23,3517.217
622,2015-09-24,3523.836
622,2015-09-25,3807.7104
622,2015-09-26,5020.304
622,2015-09-27,4186.421
622,2015-09-28,6314.7
622,2015-09-29,6314.7
622,2015-09-30,6342.131
622,2015-10-01,6170.209
622,2015-10-02,6358.333
622,2015-10-03,4598.7793
622,2015-10-04,5576.957
622,2015-10-05,6589.5093
622,2015-10-06,6589.5093
622,2015-10-07,5425.107
622,2015-10-08,5209.994
622,2015-10-09,5222.961
622,2015-10-10,6381.795
622,2015-10-11,4377.432
622,2015-10-12,4094.804
622,2015-10-13,4094.804
622,2015-10-14,3808.2817
622,2015-10-15,3881.5085
622,2015-10-16,3958.5598
622,2015-10-17,5155.0244
622,2015-10-18,4100.322
622,2015-10-19,6086.269
622,2015-10-20,6086.269
622,2015-10-21,4841.786
622,2015-10-22,4715.7285
622,2015-10-23,4885.9214
623,2015-08-01,8167.624
623,2015-08-02,4851.6753
623,2015-08-03,9709.329
623,2015-08-04,9709.329
623,2015-08-05,8441.25
623,2015-08-06,7525.9595
623,2015-08-07,7684.562
623,2015-08-08,8070.2227
623,2015-08-09,5070.4277
623,2015-08-10,6791.6953
623,2015-08-11,6791.6953
623,2015-08-12,6131.4326
623,2015-08-13,5859.0
623,2015-08-14,6067.3853
623,2015-08-15,7202.212
623,2015-08-16,4871.0356
623,2015-08-17,10212.267
623,2015-08-18,10212.267
623,2015-08-19,8746.679
623,2015-08-20,7816.3184
623,2015-08-21,7681.0444
623,2015-08-22,8051.28
623,2015-08-23,4848.903
623,2015-08-24,6582.6807
623,2015-08-25,6582.6807
623,2015-08-26,5686.8223
623,2015-08-27,5692.5693
623,2015-08-28,6166.235
623,2015-08-29,7674.5
623,2015-08-30,5016.665
623,2015-08-31,9205.982
623,2015-09-01,10633.108
623,2015-09-02,8686.317
623,2015-09-03,8033.9937
623,2015-09-04,7899.5415
623,2015-09-05,8295.617
623,2015-09-06,5052.034
623,2015-09-07,7037.9307
623,2015-09-08,7037.9307
623,2015-09-09,6426.3125
623,2015-09-10,6016.9604
623,2015-09-11,6226.324
623,2015-09-12,6950.9214
623,2015-09-13,4714.8257
623,2015-09-14,9886.256
623,2015-09-15,9886.256
623,2015-09-16,8381.281
623,2015-09-17,7747.7144
623,2015-09-18,7673.3013
623,2015-09-19,8363.455
623,2015-09-20,4936.1714
623,2015-09-21,6826.426
623,2015-09-22,6826.426
623,2015-09-23,6123.357
623,2015-09-24,5711.4653
623,2015-09-25,6017.232
623,2015-09-26,6781.284
623,2015-09-27,4895.944
623,2015-09-28,10174.733
623,2015-09-29,10174.733
623,2015-09-30,10653.807
623,2015-10-01,7241.203
623,2015-10-02,8087.6055
623,2015-10-03,6000.668
623,2015-10-04,5878.805
623,2015-10-05,9733.735
623,2015-10-06,9733.735
623,2015-10-07,8208.0625
623,2015-10-08,7486.642
623,2015-10-09,7581.0537
623,2015-10-10,8362.558
623,2015-10-11,5120.932
623,2015-10-12,6908.3984
623,2015-10-13,6908.3984
623,2015-10-14,6252.3887
623,2015-10-15,6095.434
623,2015-10-16,6298.0537
623,2015-10-17,7105.028
623,2015-10-18,4899.5234
623,2015-10-19,9146.511
623,2015-10-20,9146.511
623,2015-10-21,7511.455
623,2015-10-22,6992.8716
623,2015-10-23,7325.586
624,2015-08-01,8785.801
624,2015-08-02,5806.1807
624,2015-08-03,10176.397
624,2015-08-04,10176.397
624,2015-08-05,8600.804
624,2015-08-06,7870.8716
624,2015-08-07,7935.39
624,2015-08-08,8472.162
624,2015-08-09,5816.2314
624,2015-08-10,7257.409
624,2015-08-11,7257.409
624,2015-08-12,6462.2393
624,2015-08-13,6354.211
624,2015-08-14,6562.5244
624,2015-08-15,7535.111
624,2015-08-16,5424.668
624,2015-08-17,10267.55
624,2015-08-18,10267.55
624,2015-08-19,8892.931
624,2015-08-20,8158.2495
624,2015-08-21,7993.1313
624,2015-08-22,8718.005
624,2015-08-23,6115.7563
624,2015-08-24,7329.2783
624,2015-08-25,7329.2783
624,2015-08-26,6318.619
624,2015-08-27,6386.3857
624,2015-08-28,6451.49
624,2015-08-29,8357.255
624,2015-08-30,6195.25
624,2015-08-31,9106.223
624,2015-09-01,11177.428
624,2015-09-02,9070.402
624,2015-09-03,8454.291
624,2015-09-04,8186.7285
624,2015-09-05,9076.469
624,2015-09-06,6138.452
624,2015-09-07,7031.139
624,2015-09-08,7031.139
624,2015-09-09,6394.8125
624,2015-09-10,6336.126
624,2015-09-11,6451.406
624,2015-09-12,7341.143
624,2015-09-13,5575.8945
624,2015-09-14,9653.455
624,2015-09-15,9653.455
624,2015-09-16,7852.052
624,2015-09-17,7544.265
624,2015-09-18,7411.2944
624,2015-09-19,8212.463
624,2015-09-20,5522.036
624,2015-09-21,6492.0864
624,2015-09-22,6492.0864
624,2015-09-23,6084.507
624,2015-09-24,5949.4473
624,2015-09-25,6241.8916
624,2015-09-26,7221.8633
624,2015-09-27,5634.253
624,2015-09-28,9205.382
624,2015-09-29,9205.382
624,2015-09-30,8909.429
624,2015-10-01,8595.822
624,2015-10-02,8792.519
624,2015-10-03,6800.337
624,2015-10-04,7024.789
624,2015-10-05,9605.249
624,2015-10-06,9605.249
624,2015-10-07,7759.26
624,2015-10-08,7635.608
624,2015-10-09,7657.1445
624,2015-10-10,8583.355
624,2015-10-11,5825.2646
624,2015-10-12,6929.9126
624,2015-10-13,6929.9126
624,2015-10-14,6433.34
624,2015-10-15,6364.886
624,2015-10-16,6450.508
624,2015-10-17,7414.349
624,2015-10-18,5071.5303
624,2015-10-19,9034.716
624,2015-10-20,9034.716
624,2015-10-21,7466.847
624,2015-10-22,7199.109
624,2015-10-23,7377.872
625,2015-08-01,7134.1777
625,2015-08-02,5002.379
625,2015-08-03,8827.507
625,2015-08-04,8827.507
625,2015-08-05,7870.86
625,2015-08-06,6727.8057
625,2015-08-07,6875.005
625,2015-08-08,6989.7847
625,2015-08-09,5176.179
625,2015-08-10,5974.8794
625,2015-08-11,5974.8794
625,2015-08-12,5550.478
625,2015-08-13,5050.285
625,2015-08-14,5247.266
625,2015-08-15,6111.2124
625,2015-08-16,5002.288
625,2015-08-17,9399.341
625,2015-08-18,9399.341
625,2015-08-19,8169.6177
625,2015-08-20,7011.49
625,2015-08-21,6864.813
625,2015-08-22,7013.6055
625,2015-08-23,5147.311
625,2015-08-24,5802.434
625,2015-08-25,5802.434
625,2015-08-26,5142.437
625,2015-08-27,4920.4233
625,2015-08-28,5382.6855
625,2015-08-29,6796.3022
625,2015-08-30,5458.5425
625,2015-08-31,8434.724
625,2015-09-01,9821.022
625,2015-09-02,8176.8276
625,2015-09-03,7266.601
625,2015-09-04,7120.7456
625,2015-09-05,7259.918
625,2015-09-06,5204.9805
625,2015-09-07,6162.901
625,2015-09-08,6162.901
625,2015-09-09,5749.2407
625,2015-09-10,5234.1714
625,2015-09-11,5432.132
625,2015-09-12,5899.8237
625,2015-09-13,4852.3755
625,2015-09-14,8665.053
625,2015-09-15,8665.053
625,2015-09-16,7498.7563
625,2015-09-17,6707.23
625,2015-09-18,6675.549
625,2015-09-19,6996.0093
625,2015-09-20,5196.8335
625,2015-09-21,6089.705
625,2015-09-22,6089.705
625,2015-09-23,5637.9893
625,2015-09-24,5085.1826
625,2015-09-25,5312.845
625,2015-09-26,5870.7715
625,2015-09-27,4982.956
625,2015-09-28,8533.121
625,2015-09-29,8533.121
625,2015-09-30,8556.842
625,2015-10-01,7047.327
625,2015-10-02,7484.5645
625,2015-10-03,5034.6743
625,2015-10-04,5971.8784
625,2015-10-05,8654.504
625,2015-10-06,8654.504
625,2015-10-07,7406.0986
625,2015-10-08,6596.8286
625,2015-10-09,6680.6577
625,2015-10-10,7223.952
625,2015-10-11,5135.3335
625,2015-10-12,6246.312
625,2015-10-13,6246.312
625,2015-10-14,5731.913
625,2015-10-15,5333.324
625,2015-10-16,5524.5405
625,2015-10-17,6074.6094
625,2015-10-18,5005.2705
625,2015-10-19,8315.599
625,2015-10-20,8315.599
625,2015-10-21,7028.9683
625,2015-10-22,6289.613
625,2015-10-23,6610.924
626,2015-08-01,11261.715
626,2015-08-02,9024.519
626,2015-08-03,13060.746
626,2015-08-04,13060.746
626,2015-08-05,10623.036
626,2015-08-06,10083.781
626,2015-08-07,10281.25
626,2015-08-08,10919.596
626,2015-08-09,8995.535
626,2015-08-10,10233.26
626,2015-08-11,10233.26
626,2015-08-12,8671.735
626,2015-08-13,8625.247
626,2015-08-14,8966.511
626,2015-08-15,10001.509
626,2015-08-16,8595.572
626,2015-08-17,13141.312
626,2015-08-18,13141.312
626,2015-08-19,11000.336
626,2015-08-20,10361.732
626,2015-08-21,10329.564
626,2015-08-22,11094.416
626,2015-08-23,9196.676
626,2015-08-24,10371.721
626,2015-08-25,10371.721
626,2015-08-26,8594.706
626,2015-08-27,8758.55
626,2015-08-28,8956.604
626,2015-08-29,10743.894
626,2015-08-30,9286.398
626,2015-08-31,12148.664
626,2015-09-01,13983.415
626,2015-09-02,11093.647
626,2015-09-03,10645.738
626,2015-09-04,10538.475
626,2015-09-05,11510.998
626,2015-09-06,9277.493
626,2015-09-07,9911.77
626,2015-09-08,9911.77
626,2015-09-09,8453.754
626,2015-09-10,8563.269
626,2015-09-11,8811.499
626,2015-09-12,9803.271
626,2015-09-13,8774.927
626,2015-09-14,12642.274
626,2015-09-15,12642.274
626,2015-09-16,10149.801
626,2015-09-17,9982.858
626,2015-09-18,10001.449
626,2015-09-19,10930.059
626,2015-09-20,9101.613
626,2015-09-21,9636.906
626,2015-09-22,9636.906
626,2015-09-23,8142.7017
626,2015-09-24,8148.489
626,2015-09-25,8592.491
626,2015-09-26,9699.905
626,2015-09-27,8974.275
626,2015-09-28,12128.64
626,2015-09-29,12128.64
626,2015-09-30,11179.011
626,2015-10-01,10885.324
626,2015-10-02,11285.864
626,2015-10-03,9412.911
626,2015-10-04,10493.179
626,2015-10-05,12894.658
626,2015-10-06,12894.658
626,2015-10-07,10579.148
626,2015-10-08,10341.645
626,2015-10-09,10496.133
626,2015-10-10,11541.566
626,2015-10-11,9768.925
626,2015-10-12,9790.357
626,2015-10-13,9790.357
626,2015-10-14,8492.725
626,2015-10-15,8623.11
626,2015-10-16,8841.683
626,2015-10-17,9886.932
626,2015-10-18,8914.996
626,2015-10-19,11798.643
626,2015-10-20,11798.643
626,2015-10-21,9583.393
626,2015-10-22,9514.494
626,2015-10-23,9826.208
627,2015-08-01,8321.448
627,2015-08-02,7063.4106
627,2015-08-03,9629.708
627,2015-08-04,9629.708
627,2015-08-05,7683.8438
627,2015-08-06,7215.8066
627,2015-08-07,7268.681
627,2015-08-08,7979.329
627,2015-08-09,7034.429
627,2015-08-10,7154.8965
627,2015-08-11,7154.8965
627,2015-08-12,6021.4185
627,2015-08-13,6046.1475
627,2015-08-14,6191.2993
627,2015-08-15,7298.5996
627,2015-08-16,6918.2954
627,2015-08-17,9616.232
627,2015-08-18,9616.232
627,2015-08-19,7967.1006
627,2015-08-20,7399.715
627,2015-08-21,7253.9204
627,2015-08-22,8149.0825
627,2015-08-23,7227.748
627,2015-08-24,7129.4575
627,2015-08-25,7129.4575
627,2015-08-26,5844.284
627,2015-08-27,6079.344
627,2015-08-28,6132.8047
627,2015-08-29,7992.3965
627,2015-08-30,7514.064
627,2015-08-31,8906.397
627,2015-09-01,10224.819
627,2015-09-02,7910.248
627,2015-09-03,7535.489
627,2015-09-04,7200.2773
627,2015-09-05,8245.105
627,2015-09-06,6990.76
627,2015-09-07,6491.7764
627,2015-09-08,6491.7764
627,2015-09-09,5525.604
627,2015-09-10,5708.267
627,2015-09-11,5811.903
627,2015-09-12,6875.9785
627,2015-09-13,6826.7944
627,2015-09-14,9153.445
627,2015-09-15,9153.445
627,2015-09-16,7152.8154
627,2015-09-17,7059.022
627,2015-09-18,6933.016
627,2015-09-19,7933.9297
627,2015-09-20,7084.646
627,2015-09-21,6205.1187
627,2015-09-22,6205.1187
627,2015-09-23,5202.7554
627,2015-09-24,5281.6885
627,2015-09-25,5581.0977
627,2015-09-26,6760.815
627,2015-09-27,7014.347
627,2015-09-28,8696.849
627,2015-09-29,8696.849
627,2015-09-30,8239.0625
627,2015-10-01,8018.525
627,2015-10-02,8274.474
627,2015-10-03,6473.821
627,2015-10-04,8533.254
627,2015-10-05,9079.38
627,2015-10-06,9079.38
627,2015-10-07,7180.5835
627,2015-10-08,7091.3623
627,2015-10-09,7101.2554
627,2015-10-10,8218.991
627,2015-10-11,7425.5137
627,2015-10-12,6471.9033
627,2015-10-13,6471.9033
627,2015-10-14,5552.7783
627,2015-10-15,5756.312
627,2015-10-16,5830.2896
627,2015-10-17,6947.841
627,2015-10-18,7084.6
627,2015-10-19,8441.593
627,2015-10-20,8441.593
627,2015-10-21,6643.446
627,2015-10-22,6647.695
627,2015-10-23,6814.814
628,2015-08-01,8545.981
628,2015-08-02,6409.5664
628,2015-08-03,9705.779
628,2015-08-04,9705.779
628,2015-08-05,8348.093
628,2015-08-06,7552.097
628,2015-08-07,7608.046
628,2015-08-08,8312.207
628,2015-08-09,6435.735
628,2015-08-10,7273.156
628,2015-08-11,7273.156
628,2015-08-12,6556.5327
628,2015-08-13,6382.438
628,2015-08-14,6530.664
628,2015-08-15,7631.4785
628,2015-08-16,6383.024
628,2015-08-17,9885.383
628,2015-08-18,9885.383
628,2015-08-19,8653.103
628,2015-08-20,7852.355
628,2015-08-21,7709.635
628,2015-08-22,8620.747
628,2015-08-23,6839.4844
628,2015-08-24,7297.475
628,2015-08-25,7297.475
628,2015-08-26,6429.157
628,2015-08-27,6430.8574
628,2015-08-28,6487.391
628,2015-08-29,8521.384
628,2015-08-30,7183.127
628,2015-08-31,9074.42
628,2015-09-01,10629.297
628,2015-09-02,8747.967
628,2015-09-03,8067.7163
628,2015-09-04,7708.233
628,2015-09-05,8726.199
628,2015-09-06,6611.93
628,2015-09-07,6804.695
628,2015-09-08,6804.695
628,2015-09-09,6310.708
628,2015-09-10,6187.886
628,2015-09-11,6294.596
628,2015-09-12,7312.5615
628,2015-09-13,6371.06
628,2015-09-14,9611.626
628,2015-09-15,9611.626
628,2015-09-16,7952.5645
628,2015-09-17,7580.6406
628,2015-09-18,7439.101
628,2015-09-19,8309.838
628,2015-09-20,6501.8174
628,2015-09-21,6271.305
628,2015-09-22,6271.305
628,2015-09-23,6006.0664
628,2015-09-24,5806.8696
628,2015-09-25,6090.745
628,2015-09-26,7198.9453
628,2015-09-27,6435.081
628,2015-09-28,8984.602
628,2015-09-29,8984.602
628,2015-09-30,8830.987
628,2015-10-01,8453.248
628,2015-10-02,8641.37
628,2015-10-03,6777.42
628,2015-10-04,7825.6177
628,2015-10-05,9259.408
628,2015-10-06,9259.408
628,2015-10-07,7913.961
628,2015-10-08,7493.0317
628,2015-10-09,7505.9985
628,2015-10-10,8560.437
628,2015-10-11,6626.093
628,2015-10-12,6750.111
628,2015-10-13,6750.111
628,2015-10-14,6282.544
628,2015-10-15,6149.954
628,2015-10-16,6227.006
628,2015-10-17,7319.0757
628,2015-10-18,6334.394
628,2015-10-19,8756.168
628,2015-10-20,8756.168
628,2015-10-21,7330.64
628,2015-10-22,6998.766
628,2015-10-23,7168.9585
629,2015-08-01,5482.371
629,2015-08-02,4352.319
629,2015-08-03,8005.6675
629,2015-08-04,8005.6675
629,2015-08-05,6539.6353
629,2015-08-06,5527.629
629,2015-08-07,5504.5303
629,2015-08-08,5377.4185
629,2015-08-09,4539.822
629,2015-08-10,5381.557
629,2015-08-11,5381.557
629,2015-08-12,4652.8774
629,2015-08-13,4283.7324
629,2015-08-14,4310.416
629,2015-08-15,4631.7485
629,2015-08-16,4745.5513
629,2015-08-17,8280.293
629,2015-08-18,8280.293
629,2015-08-19,6555.067
629,2015-08-20,5834.032
629,2015-08-21,5473.577
629,2015-08-22,5618.801
629,2015-08-23,4575.1577
629,2015-08-24,5367.629
629,2015-08-25,5367.629
629,2015-08-26,4403.1514
629,2015-08-27,4002.3948
629,2015-08-28,4285.9575
629,2015-08-29,5398.571
629,2015-08-30,5105.573
629,2015-08-31,6976.6475
629,2015-09-01,8092.929
629,2015-09-02,6307.169
629,2015-09-03,5674.4453
629,2015-09-04,5513.39
629,2015-09-05,5780.192
629,2015-09-06,4606.2534
629,2015-09-07,5211.655
629,2015-09-08,5211.655
629,2015-09-09,4392.2563
629,2015-09-10,4154.6885
629,2015-09-11,4232.922
629,2015-09-12,4499.7236
629,2015-09-13,4333.2744
629,2015-09-14,7493.082
629,2015-09-15,7493.082
629,2015-09-16,5978.448
629,2015-09-17,5392.8345
629,2015-09-18,5299.9653
629,2015-09-19,5419.5356
629,2015-09-20,4611.9263
629,2015-09-21,5174.7837
629,2015-09-22,5174.7837
629,2015-09-23,4204.9585
629,2015-09-24,3906.1465
629,2015-09-25,4051.6726
629,2015-09-26,4245.8975
629,2015-09-27,4358.7573
629,2015-09-28,7139.353
629,2015-09-29,7139.353
629,2015-09-30,6477.1694
629,2015-10-01,6020.7817
629,2015-10-02,6305.0312
629,2015-10-03,3438.4475
629,2015-10-04,5430.2856
629,2015-10-05,7632.3433
629,2015-10-06,7632.3433
629,2015-10-07,6047.3413
629,2015-10-08,5428.0693
629,2015-10-09,5343.536
629,2015-10-10,5721.47
629,2015-10-11,4628.8037
629,2015-10-12,5222.4863
629,2015-10-13,5222.4863
629,2015-10-14,4297.316
629,2015-10-15,3969.532
629,2015-10-16,3991.8914
629,2015-10-17,4365.4805
629,2015-10-18,3916.3325
629,2015-10-19,7114.884
629,2015-10-20,7114.884
629,2015-10-21,5539.6455
629,2015-10-22,5007.8066
629,2015-10-23,5100.6455
630,2015-08-01,7684.872
630,2015-08-02,3585.6228
630,2015-08-03,9480.446
630,2015-08-04,9480.446
630,2015-08-05,8118.22
630,2015-08-06,6999.823
630,2015-08-07,6947.5254
630,2015-08-08,7489.9194
630,2015-08-09,3699.0767
630,2015-08-10,7010.9927
630,2015-08-11,7010.9927
630,2015-08-12,6172.001
630,2015-08-13,5696.465
630,2015-08-14,5736.4443
630,2015-08-15,6675.4907
630,2015-08-16,3601.4448
630,2015-08-17,9655.455
630,2015-08-18,9655.455
630,2015-08-19,8102.2676
630,2015-08-20,7274.842
630,2015-08-21,6880.0327
630,2015-08-22,7629.374
630,2015-08-23,3765.7651
630,2015-08-24,6994.089
630,2015-08-25,6994.089
630,2015-08-26,5961.996
630,2015-08-27,5510.6377
630,2015-08-28,5708.9297
630,2015-08-29,7516.105
630,2015-08-30,4172.449
630,2015-08-31,8818.017
630,2015-09-01,10417.261
630,2015-09-02,8422.03
630,2015-09-03,7536.459
630,2015-09-04,7068.729
630,2015-09-05,7936.24
630,2015-09-06,3875.4087
630,2015-09-07,6944.8193
630,2015-09-08,6944.8193
630,2015-09-09,6180.121
630,2015-09-10,5689.709
630,2015-09-11,5688.1724
630,2015-09-12,6555.6836
630,2015-09-13,3502.3423
630,2015-09-14,9415.508
630,2015-09-15,9415.508
630,2015-09-16,7898.1733
630,2015-09-17,7131.3037
630,2015-09-18,6900.1255
630,2015-09-19,7620.4053
630,2015-09-20,3892.5168
630,2015-09-21,6858.591
630,2015-09-22,6858.591
630,2015-09-23,6055.8384
630,2015-09-24,5536.8374
630,2015-09-25,5565.004
630,2015-09-26,6522.749
630,2015-09-27,3699.9368
630,2015-09-28,8981.806
630,2015-09-29,8981.806
630,2015-09-30,8623.333
630,2015-10-01,7832.7163
630,2015-10-02,7912.594
630,2015-10-03,5898.1904
630,2015-10-04,4820.3486
630,2015-10-05,9407.855
630,2015-10-06,9407.855
630,2015-10-07,7836.1333
630,2015-10-08,7208.828
630,2015-10-09,6945.0015
630,2015-10-10,7847.5483
630,2015-10-11,3850.9746
630,2015-10-12,7167.707
630,2015-10-13,7167.707
630,2015-10-14,6319.9473
630,2015-10-15,5844.8203
630,2015-10-16,5836.5396
630,2015-10-17,6820.2446
630,2015-10-18,3758.527
630,2015-10-19,9016.871
630,2015-10-20,9016.871
630,2015-10-21,7357.257
630,2015-10-22,6602.147
630,2015-10-23,6687.008
631,2015-08-01,6902.635
631,2015-08-02,5520.9556
631,2015-08-03,8878.484
631,2015-08-04,8878.484
